@RELATION RapidMinerData

@ATTRIBUTE 'MACD26biggerThanPrev' real
@ATTRIBUTE 'MACD26zeroUpCross' real
@ATTRIBUTE 'MACD26zeroDownCross' real
@ATTRIBUTE 'MACD26signalUpCross' real
@ATTRIBUTE 'MACD26signalDownCross' real
@ATTRIBUTE 'AroonUpCross' real
@ATTRIBUTE 'AroonDownCross' real
@ATTRIBUTE 'LowAboveEMA10' real
@ATTRIBUTE 'LowAboveEMA20' real
@ATTRIBUTE 'LowAboveSMA10' real
@ATTRIBUTE 'LowAboveSMA20' real
@ATTRIBUTE 'LowAboveSMA34' real
@ATTRIBUTE 'LowAboveSMA50' real
@ATTRIBUTE 'HighBelowEMA10' real
@ATTRIBUTE 'HighBelowEMA20' real
@ATTRIBUTE 'HighBelowSMA10' real
@ATTRIBUTE 'HighBelowSMA20' real
@ATTRIBUTE 'HighBelowSMA34' real
@ATTRIBUTE 'HighBelowSMA50' real
@ATTRIBUTE 'CCI10ZeroUpCross' real
@ATTRIBUTE 'CCI10HundredUpCross' real
@ATTRIBUTE 'CCI10ZeroDownCross' real
@ATTRIBUTE 'CCI10HundredDownCross' real
@ATTRIBUTE 'CCI14ZeroUpCross' real
@ATTRIBUTE 'CCI14HundredUpCross' real
@ATTRIBUTE 'CCI14ZeroDownCross' real
@ATTRIBUTE 'CCI14HundredDownCross' real
@ATTRIBUTE 'CCI30ZeroUpCross' real
@ATTRIBUTE 'CCI30HundredUpCross' real
@ATTRIBUTE 'CCI30ZeroDownCross' real
@ATTRIBUTE 'CCI30HundredDownCross' real
@ATTRIBUTE 'stochastic.fastK80DownCross' real
@ATTRIBUTE 'stochastic.fastK20UpCross' real
@ATTRIBUTE 'High' real
@ATTRIBUTE 'Low' real
@ATTRIBUTE 'Close' real
@ATTRIBUTE 'Volume' real
@ATTRIBUTE 'EMA10' real
@ATTRIBUTE 'EMA20' real
@ATTRIBUTE 'SMA10' real
@ATTRIBUTE 'SMA20' real
@ATTRIBUTE 'SMA34' real
@ATTRIBUTE 'SMA50' real
@ATTRIBUTE 'MACD26.macd' real
@ATTRIBUTE 'MACD26.signal' real
@ATTRIBUTE 'aroon.aroonUp' real
@ATTRIBUTE 'aroon.aroonDn' real
@ATTRIBUTE 'aroon.oscillator' real
@ATTRIBUTE 'CCI10' real
@ATTRIBUTE 'CCI14' real
@ATTRIBUTE 'CCI30' real
@ATTRIBUTE 'RSI14' real
@ATTRIBUTE 'BollingerBands.dn' real
@ATTRIBUTE 'BollingerBands.mavg' real
@ATTRIBUTE 'BollingerBands.up' real
@ATTRIBUTE 'BollingerBands.pctB' real
@ATTRIBUTE 'ROCVolume14' real
@ATTRIBUTE 'ROCPrice14' real
@ATTRIBUTE 'CMO14' real
@ATTRIBUTE 'DonchianChannel14.high' real
@ATTRIBUTE 'DonchianChannel14.mid' real
@ATTRIBUTE 'DonchianChannel14.low' real
@ATTRIBUTE 'DPO14' real
@ATTRIBUTE 'DVI14.dvi.mag' real
@ATTRIBUTE 'DVI14.dvi.str' real
@ATTRIBUTE 'DVI14.dvi' real
@ATTRIBUTE 'volatility14' real
@ATTRIBUTE 'KST14.kst' real
@ATTRIBUTE 'KST14.signal' real
@ATTRIBUTE 'MFI14' real
@ATTRIBUTE 'OBV' real
@ATTRIBUTE 'PBands14.dn' real
@ATTRIBUTE 'PBands14.center' real
@ATTRIBUTE 'PBands14.up' real
@ATTRIBUTE 'TDI14.tdi' real
@ATTRIBUTE 'TDI14.di' real
@ATTRIBUTE 'TRIX14.3.TRIX' real
@ATTRIBUTE 'TRIX14.3.signal' real
@ATTRIBUTE 'VHF14' real
@ATTRIBUTE 'WPR14' real
@ATTRIBUTE 'ZigZag' real
@ATTRIBUTE 'stochastic.fastK' real
@ATTRIBUTE 'stochastic.fastD' real
@ATTRIBUTE 'stochastic.slowD' real
@ATTRIBUTE 'prevMACD26.macd' real
@ATTRIBUTE 'prevMACD26.signal' real
@ATTRIBUTE 'aroon.aroonUpDis' real
@ATTRIBUTE 'aroon.aroonDnDis' real
@ATTRIBUTE 'prevAroon.aroonUp' real
@ATTRIBUTE 'prevAroon.aroonDn' real
@ATTRIBUTE 'CCI10Dis' real
@ATTRIBUTE 'CCI14Dis' real
@ATTRIBUTE 'CCI30Dis' real
@ATTRIBUTE 'prevCCI10' real
@ATTRIBUTE 'prevCCI14' real
@ATTRIBUTE 'prevCCI30' real
@ATTRIBUTE 'RSI14Dis' real
@ATTRIBUTE 'prevStochastic.fastK' real
@ATTRIBUTE 'stochastic.fastKDis' real
@ATTRIBUTE 'Open' real

@DATA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555,1.0552,1.0554,77.0,1.0551367,1.0549008,1.05509,1.05476,1.0546706,1.054402,0.02825158,0.02325798,92.857143,7.142857,85.714286,90.64327,116.1905,154.7256,63.704052,1.054307,1.054964,1.055622,0.8314434,-0.546543706,8.531615E-4,60.0,1.0556,1.055,1.0544,-1.928571E-4,1.0,0.07142857,0.81428571,0.0032514878,0.03622893,0.01301712,65.1665063,-1779009.0,1.0545267,1.0549286,1.0553304,0.00175,0.00555,0.003025353,0.002932942,0.7,0.16666667,1.0640639,0.9444444,0.947206,0.8852884,0.02742519,0.02200958,2.0,0.0,100.0,0.0,3.0,4.0,4.0,188.1188,187.0445,216.0883,2.0,0.969697,2.0,1.0555
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0562,1.056,1.0561,121.0,1.0559707,1.0556371,1.05597,1.055565,1.0551324,1.05492,0.04074432,0.03746345,85.714286,0.0,85.714286,25.79365,49.38272,104.2945,64.340267,1.05499,1.055814,1.056638,0.6733438,0.252495763,9.473286E-4,50.0,1.0564,1.05585,1.0553,-5.321429E-4,0.92857143,0.07142857,0.75714286,0.0036146923,0.07613472,0.06784519,69.7746744,-1778468.0,1.0554418,1.0558036,1.0561653,0.012,0.0154,0.005533279,0.004214368,0.55,0.27272727,1.0641278,0.8205128,0.9380645,0.9018548,0.04206348,0.03664323,2.0,0.0,92.857143,7.142857,3.0,3.0,4.0,18.70748,42.73927,101.2906,2.0,0.9047619,2.0,1.056
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0575,1.0573,1.0574,47.0,1.057202,1.0567151,1.05722,1.05663,1.0559971,1.055516,0.05926902,0.05441707,78.571429,14.285714,64.285714,33.70787,56.86977,109.0006,69.346466,1.055691,1.056914,1.058138,0.6985353,-0.784581387,9.934951E-4,41.17647,1.0577,1.05685,1.056,1.964286E-4,0.78571429,0.07142857,0.64285714,0.0039957197,0.09938694,0.08841377,78.9298202,-1776653.0,1.0563586,1.0568964,1.0574343,0.00515,0.01895,0.008161008,0.006446693,0.68627451,0.17647059,1.0641918,0.9019608,0.9613349,0.9358687,0.0610963,0.05320409,2.0,0.0,85.714286,21.428571,3.0,3.0,4.0,72.0339,88.33333,135.1032,2.0,0.9607843,2.0,1.0575
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0571,1.0569,1.0571,222.0,1.0571824,1.0568694,1.05739,1.056915,1.0562794,1.055728,0.04475145,0.05189978,50.0,0.0,50.0,-111.1111,-24.40087,60.46512,59.564792,1.056448,1.057214,1.057981,0.4254644,0.308927181,9.938712E-4,42.85714,1.0577,1.05705,1.0564,1.464286E-4,0.07142857,0.07142857,0.07142857,0.0041592535,0.09395908,0.09657295,82.2651411,-1777242.0,1.0565282,1.0572,1.0578718,0.0040,0.01895,0.007920873,0.00718683,0.59183673,0.46153846,1.064215,0.6222222,0.831714,0.9249798,0.04865618,0.05368687,1.0,0.0,57.142857,7.142857,1.0,2.0,3.0,-208.3333,-40.27073,47.27273,2.0,0.7142857,1.0,1.057
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057,1.0566,1.0566,262.0,1.0570642,1.0568636,1.05728,1.056965,1.0563912,1.055808,0.03414315,0.04663364,35.714286,0.0,35.714286,-159.6244,-181.2672,4.016064,48.919404,1.056679,1.057271,1.057864,-0.06663532,1.45747064,3.785728E-4,17.3913,1.0577,1.05715,1.0566,-0.001217857,0.07142857,0.07142857,0.07142857,0.0041948632,0.07536473,0.09419522,72.9437614,-1777364.0,1.0563939,1.0572857,1.0581775,0.0036,0.0183,0.007128896,0.007224669,0.39130435,1.0,1.0642267,0.3611111,0.6849314,0.8552444,0.04118219,0.04975627,1.0,0.0,42.857143,0.0,1.0,1.0,3.0,-83.33333,-42.93333,55.55556,1.0,0.5121951,1.0,1.057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0569,1.0566,1.0569,103.0,1.0566455,1.0566597,1.05649,1.05692,1.0567029,1.056184,0.00581502,0.01296582,7.142857,50.0,-42.857143,179.8246,51.49425,14.49275,55.787908,1.055981,1.056671,1.057362,0.6655212,0.850539354,-6.149044E-4,-33.33333,1.0574,1.0568,1.0562,-0.001217857,0.92857143,0.07142857,0.75714286,0.0043397845,-0.0550771,-8.580395E-4,40.0178072,-1777614.0,1.0559865,1.056675,1.0573635,-0.0144,-0.0041,0.001404037,0.004267625,0.58974359,0.41666667,1.064279,0.4166667,0.1885303,0.1910036,0.003965362,0.01475352,0.0,1.0,14.285714,57.142857,4.0,3.0,3.0,-3.831418,-40.8862,-39.66006,2.0,0.2894737,1.0,1.0566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0569,1.0568,1.0568,25.0,1.0567005,1.0566875,1.0566,1.056805,1.0567824,1.056306,0.006528199,0.009745866,7.142857,28.571429,-21.428571,74.07407,66.66667,-8.064516,53.669282,1.0561,1.056593,1.057085,0.7102554,-2.183801557,-1.419211E-4,-7.692308,1.0571,1.05665,1.0562,1.142857E-4,1.0,0.07142857,0.81428571,0.0037458991,-0.05575129,-0.03521345,32.870203,-1777578.0,1.0558679,1.0566143,1.0573607,-0.01075,-0.0082,9.046545E-4,0.003132793,0.41025641,0.33333333,1.0642964,0.6296296,0.4012013,0.2204383,0.006106461,0.01055028,0.0,0.0,14.285714,35.714286,3.0,3.0,2.0,56.73759,24.77876,-18.76268,2.0,0.6,1.0,1.0569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.057,1.0567,1.057,91.0,1.0567231,1.0567041,1.05673,1.05661,1.0568794,1.056556,0.004764211,0.005467472,100.0,0.0,100.0,187.5,178.8162,27.99479,58.650632,1.05643,1.056707,1.056985,1.027902,0.52187546,4.73216E-4,27.77778,1.057,1.05675,1.0565,5.607143E-4,0.35714286,0.07142857,0.3,0.0028910632,0.002370293,-0.03134653,46.0899435,-1777597.0,1.0562837,1.0567,1.0571163,-0.01055,-0.0034,2.912084E-4,0.001454086,0.33333333,0.0,1.0643371,0.6470588,0.6510059,0.6073332,0.002438499,0.005643287,2.0,0.0,35.714286,7.142857,4.0,4.0,3.0,-95.2381,-31.63842,-50.4305,2.0,0.5,1.0,1.0567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555,1.0553,1.0554,86.0,1.0552508,1.0553964,1.05514,1.055275,1.0558029,1.05611,-0.02277892,-0.03005326,0.0,50.0,-50.0,96.2963,95.3405,-33.66174,47.409233,1.054685,1.055129,1.055572,0.8059744,0.234839591,-1.894837E-4,-13.33333,1.0555,1.05515,1.0548,-2.142857E-4,1.0,0.07142857,0.81428571,0.0037670657,-0.05447083,-0.08193621,34.9506973,-1779672.0,1.0544812,1.0551143,1.0557474,0.00395,-0.01435,-0.005055977,-0.004650286,0.36666667,0.14285714,1.0644767,0.6521739,0.4079462,0.1972843,-0.02589867,-0.03187184,0.0,1.0,7.142857,57.142857,3.0,3.0,2.0,160.7843,115.5116,-25.34562,1.0,0.5833333,1.0,1.0555
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555,1.0552,1.0553,79.0,1.0552597,1.0553873,1.05516,1.05525,1.0557588,1.056068,-0.02083099,-0.0282088,85.714286,42.857143,42.857143,49.64539,71.37255,-42.94479,45.487085,1.054708,1.055114,1.05552,0.7286692,-1.350863924,-0.002497468,-3.703704,1.0555,1.05515,1.0548,-3.642857E-4,1.0,0.07142857,0.81428571,0.0033507525,-0.04195689,-0.07600077,39.9175792,-1779751.0,1.054423,1.0551107,1.0557984,0.00185,-0.0131,-0.004731058,-0.004661055,0.40740741,0.28571429,1.0644825,0.8181818,0.5156128,0.2650653,-0.02277892,-0.03005326,2.0,1.0,0.0,50.0,3.0,3.0,2.0,96.2963,95.3405,-33.66174,1.0,0.6521739,2.0,1.0554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0576,1.0572,1.0572,141.0,1.0567958,1.0563678,1.05669,1.05609,1.0557559,1.056018,0.04086338,0.02252518,92.857143,7.142857,85.714286,64.15094,89.61353,143.8172,65.760647,1.055125,1.056443,1.05776,0.7873652,0.494412594,0.001893223,66.66667,1.0576,1.05645,1.0553,-0.001217857,1.0,0.07142857,0.81428571,0.0038716587,0.1034944,0.066267,85.6876068,-1777526.0,1.0558684,1.0563786,1.0568887,0.00335,0.0177,0.003467454,-2.065855E-4,0.68333333,0.17391304,1.0645581,0.9402985,0.9465538,0.9151024,0.03911816,0.01794063,2.0,0.0,100.0,14.285714,3.0,3.0,4.0,133.3333,156.7164,207.0485,2.0,1.0,2.0,1.0576
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0586,1.058,1.058,139.0,1.0578827,1.0574848,1.05795,1.05752,1.0567176,1.056304,0.04939846,0.04890764,92.857143,7.142857,85.714286,27.77778,51.85185,81.54506,65.268053,1.057119,1.057771,1.058424,0.6752432,-1.514415461,9.453584E-4,62.5,1.0583,1.05775,1.0572,1.035714E-4,0.07142857,0.07142857,0.07142857,0.0030824986,0.09526693,0.1111524,61.1158,-1776785.0,1.057431,1.0577714,1.0581119,0.0055,0.0215,0.007925132,0.005973503,0.625,0.27272727,1.0646337,0.9,0.9583098,0.9448034,0.05147281,0.04878494,2.0,0.0,100.0,14.285714,3.0,3.0,3.0,155.303,126.3889,108.1081,2.0,0.9642857,2.0,1.0584
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0587,1.0584,1.0584,270.0,1.0581466,1.0578248,1.05815,1.057905,1.05725,1.056594,0.04293725,0.04534491,100.0,78.571429,21.428571,98.03922,125.4167,98.83103,67.063338,1.057727,1.058093,1.058459,0.9193974,-0.370285601,7.087675E-4,40.54054,1.0584,1.05815,1.0579,1.25E-4,0.14285714,0.07142857,0.12857143,0.0030183669,0.06179173,0.08467385,70.3364392,-1776470.0,1.057726,1.0581107,1.0584954,-0.00555,0.0163,0.007276682,0.006894104,0.37837838,0.0,1.0646685,1.0,0.8488313,0.8946164,0.04337226,0.04594682,2.0,2.0,100.0,0.0,3.0,4.0,3.0,127.193,160.0973,103.1665,2.0,0.8181818,2.0,1.0584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0589,1.0583,1.0588,165.0,1.0583461,1.0580199,1.0583,1.058095,1.0575235,1.056772,0.04307916,0.0439679,100.0,57.142857,42.857143,166.6667,177.7778,133.1699,70.843615,1.057725,1.058229,1.058732,1.067048,0.595085967,5.66947E-4,37.5,1.0588,1.05835,1.0579,1.607143E-4,0.71428571,0.07142857,0.58571429,0.0034376109,0.05097579,0.06926892,73.076362,-1776636.0,1.058003,1.0582393,1.0584756,-0.01195,0.0124,0.006925147,0.00694227,0.4375,0.0,1.064686,0.952381,0.8978821,0.868948,0.04155815,0.04419009,2.0,1.0,92.857143,64.285714,4.0,4.0,4.0,62.5,82.05128,89.86616,3.0,0.9411765,2.0,1.0583
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0587,1.0581,1.0581,139.0,1.0583013,1.0580275,1.05831,1.05813,1.0575853,1.056824,0.03850277,0.04287488,92.857143,50.0,42.857143,-73.68421,-43.67816,43.87991,54.867861,1.057742,1.058236,1.058729,0.3624776,-0.218817661,4.725228E-4,29.41176,1.0588,1.05835,1.0579,-0.001217857,0.78571429,0.07142857,0.64285714,0.0046896399,0.04759839,0.06427331,68.2309183,-1776775.0,1.0580529,1.058275,1.0584971,-0.01295,0.01145,0.006756906,0.006917554,0.38235294,0.77777778,1.0646918,0.6666667,0.8847458,0.8685882,0.04307916,0.0439679,2.0,1.0,100.0,57.142857,2.0,2.0,3.0,166.6667,177.7778,133.1699,2.0,0.952381,1.0,1.0587
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0579,1.0572,1.0579,296.0,1.05787,1.0579675,1.05798,1.0582,1.05805,1.057496,-1.098624E-4,0.01570623,28.571429,92.857143,-64.285714,-12.12121,-37.94872,-50.10586,49.931985,1.057034,1.058164,1.059295,0.3830986,0.470003629,-8.978994E-4,-33.33333,1.0592,1.05825,1.0573,-6.535714E-4,0.07142857,0.07142857,0.07142857,0.0083802797,-0.01553376,0.02084595,45.0623274,-1777470.0,1.057237,1.0581643,1.0590916,-0.01475,-0.02215,0.002152124,0.004900292,0.54385965,0.68421053,1.0647558,0.1403509,0.1558947,0.4003446,-0.04480974,0.01966025,0.0,2.0,35.714286,100.0,2.0,2.0,2.0,-101.8868,-130.2564,-168.1416,1.0,0.03508772,0.0,1.0574
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0583,1.0577,1.0582,482.0,1.05793,1.0579896,1.05792,1.0582,1.0580735,1.05755,0.002033441,0.01297167,21.428571,85.714286,-64.285714,49.12281,7.407407,12.07386,53.138493,1.057027,1.05815,1.059273,0.5222592,1.194337492,-4.724782E-4,-15.15152,1.0592,1.05825,1.0573,-2.928571E-4,0.21428571,0.07142857,0.18571429,0.0082893977,-0.02464462,0.01308246,52.5984413,-1776988.0,1.057229,1.0581286,1.0590281,-0.01275,-9.5E-4,0.001573115,0.004456668,0.46969697,0.52631579,1.0647616,0.2631579,0.1422067,0.3259035,-1.098624E-4,0.01570623,0.0,2.0,28.571429,92.857143,3.0,3.0,3.0,-12.12121,-37.94872,-50.10586,2.0,0.1403509,1.0,1.058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0589,1.0583,1.0587,620.0,1.0581552,1.0580996,1.05793,1.05823,1.0581618,1.057726,0.0100823,0.01011101,0.0,64.285714,-64.285714,131.6239,105.0611,109.2077,58.226289,1.057136,1.058086,1.059035,0.8233906,0.042840159,-1.416865E-4,-4.615385,1.0588,1.05805,1.0573,-0.001217857,0.92857143,0.07142857,0.75714286,0.0062045719,-0.03443056,-0.009681286,52.5464812,-1775791.0,1.0572051,1.058075,1.0589449,-0.00735,-0.00355,7.978921E-4,0.003223986,0.47692308,0.06666667,1.064779,0.6226415,0.2898283,0.2101333,0.005526866,0.01011819,0.0,1.0,7.142857,71.428571,4.0,4.0,4.0,65.47619,12.52033,7.352941,2.0,0.4912281,1.0,1.0583
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0589,1.0586,1.0588,310.0,1.0582724,1.0581663,1.05799,1.05825,1.0581853,1.057782,0.01428989,0.01094679,100.0,57.142857,42.857143,120.0,122.164,119.863,59.217777,1.057136,1.058086,1.059035,0.8760355,-0.09531018,-1.416665E-4,-4.615385,1.0588,1.05805,1.0573,-0.001217857,1.0,0.07142857,0.81428571,0.0057878312,-0.03544246,-0.01665651,59.5605312,-1775481.0,1.0571537,1.0580643,1.0589749,-0.00605,-0.00455,8.705292E-4,0.002910192,0.43076923,0.0,1.0647848,0.7755102,0.3952247,0.2233092,0.0100823,0.01011101,2.0,1.0,0.0,64.285714,4.0,4.0,4.0,131.6239,105.0611,109.2077,2.0,0.6226415,1.0,1.0587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611,1.0607,1.0609,330.0,1.0604362,1.0599161,1.06043,1.05973,1.0591265,1.05889,0.05958657,0.04925436,71.428571,7.142857,64.285714,62.16931,82.51208,140.3197,70.442694,1.058433,1.060029,1.061624,0.7731063,0.059299742,0.001886971,68.96552,1.0611,1.0599,1.0587,-4.607143E-4,0.71428571,0.07142857,0.58571429,0.0044071174,0.09334386,0.07065301,79.6735112,-1772025.0,1.0589979,1.0600071,1.0610164,0.0048,0.0167,0.007466277,0.00514399,0.79310345,0.08333333,1.0649186,0.875,0.9461951,0.9207861,0.05873598,0.04667131,2.0,0.0,78.571429,14.285714,3.0,3.0,4.0,73.80952,96.31783,153.66,3.0,0.875,2.0,1.0609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625,1.0613,1.0623,1013.0,1.0609235,1.0603157,1.06093,1.06007,1.05945,1.059088,0.06920412,0.05601949,100.0,0.0,100.0,239.0925,191.8782,202.473,77.158593,1.059042,1.060564,1.062087,1.070052,1.858076471,0.00273469,74.35897,1.0623,1.06085,1.0594,2.321429E-4,0.28571429,0.07142857,0.24285714,0.006301071,0.1250004,0.08661227,81.2208163,-1770573.0,1.0597806,1.0605143,1.0612479,0.0085,0.02155,0.008493343,0.006194527,0.69230769,0.0,1.064936,0.9315068,0.903071,0.9434618,0.06014978,0.05272333,2.0,0.0,100.0,7.142857,5.0,4.0,5.0,122.49,103.7037,148.5763,3.0,0.8970588,2.0,1.0614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0629,1.0625,1.0628,142.0,1.0623549,1.0619451,1.06228,1.062095,1.0612441,1.06043,0.05636118,0.05971028,100.0,64.285714,35.714286,123.8095,134.6883,102.6059,67.048174,1.0617,1.062293,1.062885,0.9278661,-0.197464537,8.472582E-4,40.90909,1.0628,1.06235,1.0619,2.857143E-4,0.57142857,0.07142857,0.47142857,0.0039266238,0.06593294,0.09897021,60.4474715,-1771441.0,1.0615442,1.0623,1.0630558,-0.00875,0.0179,0.008843287,0.009580562,0.31818182,0.0,1.0650348,0.9310345,0.7406712,0.7606027,0.05588363,0.06054756,2.0,1.0,92.857143,0.0,4.0,4.0,4.0,111.1111,101.9608,90.62822,2.0,0.8571429,2.0,1.0626
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062,1.0615,1.0619,314.0,1.0620818,1.0620712,1.06219,1.06226,1.0620235,1.061234,0.01468288,0.03112086,35.714286,92.857143,-57.142857,-52.25225,-77.77778,-59.86395,49.633898,1.061495,1.062336,1.063176,0.2407797,1.134272469,-3.766656E-4,-12.90323,1.0629,1.06225,1.0616,-0.001217857,0.07142857,0.07142857,0.07142857,0.0057925072,0.002686037,0.02379805,55.049697,-1771521.0,1.0616248,1.0623464,1.063068,-0.01925,0.0032,0.004252048,0.006905685,0.37096774,0.76923077,1.0650988,0.08108108,0.3070515,0.5336179,0.01784998,0.03523036,1.0,2.0,42.857143,100.0,2.0,2.0,2.0,-119.5652,-149.501,-99.0991,1.0,0.0,0.0,1.0617
